rule_id,package_sn,scene,topic,rule_name,rule_description,input_fields,condition,output,source_file,priority
MAGSOC-0007-R02,MAGSOC-0007,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,加强出版学科建设推动出版业高质量发展,加强出版学科建设推动出版业高质量发展R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\12.加强出版学科建设推动出版业高质量发展.md,P0
MAGAGR-0007-R01,MAGAGR-0007,农业农村审计 / 金融审计 / 财政与政府债务,勇担审计职责使命奋力推进浙江“两个先行”,勇担审计职责使命奋力推进浙江“两个先行”R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\13.勇担审计职责使命奋力推进浙江“两个先行”.md,P0
MAGAGR-0007-R02,MAGAGR-0007,农业农村审计 / 金融审计 / 财政与政府债务,勇担审计职责使命奋力推进浙江“两个先行”,勇担审计职责使命奋力推进浙江“两个先行”R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\13.勇担审计职责使命奋力推进浙江“两个先行”.md,P0
MAGSUPV-0068-R01,MAGSUPV-0068,监督检查与经费舞弊 / 全场景通用 / 金融审计,数字治理时代我国审计法治发展研究,数字治理时代我国审计法治发展研究R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\14.数字治理时代我国审计法治发展研究.md,P0
MAGSUPV-0068-R02,MAGSUPV-0068,监督检查与经费舞弊 / 全场景通用 / 金融审计,数字治理时代我国审计法治发展研究,数字治理时代我国审计法治发展研究R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\14.数字治理时代我国审计法治发展研究.md,P0
MAGFIN-0009-R01,MAGFIN-0009,金融审计 / 国企审计 / 监督检查与经费舞弊,防范化解金融风险的审计实践,防范化解金融风险的审计实践R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\15.防范化解金融风险的审计实践.md,P0
MAGFIN-0009-R02,MAGFIN-0009,金融审计 / 国企审计 / 监督检查与经费舞弊,防范化解金融风险的审计实践,防范化解金融风险的审计实践R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\15.防范化解金融风险的审计实践.md,P0
MAGSUPV-0069-R01,MAGSUPV-0069,监督检查与经费舞弊 / 资源环境审计 / 经济责任审计,走出不限于内部审计的后续审计误区,走出不限于内部审计的后续审计误区R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\16.走出不限于内部审计的 后续审计误区.md,P1
MAGSUPV-0069-R02,MAGSUPV-0069,监督检查与经费舞弊 / 资源环境审计 / 经济责任审计,走出不限于内部审计的后续审计误区,走出不限于内部审计的后续审计误区R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\16.走出不限于内部审计的 后续审计误区.md,P1
MAGFIN-0010-R01,MAGFIN-0010,金融审计 / 国企审计 / 监督检查与经费舞弊,技术产权证券化产品的设计与应用,技术产权证券化产品的设计与应用R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\17.技术产权证券化产品的 设计与应用.md,P0
MAGFIN-0010-R02,MAGFIN-0010,金融审计 / 国企审计 / 监督检查与经费舞弊,技术产权证券化产品的设计与应用,技术产权证券化产品的设计与应用R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\17.技术产权证券化产品的 设计与应用.md,P0
MAGENV-0003-R01,MAGENV-0003,资源环境审计 / 绩效评价 / 财政与政府债务,读懂中国的产业革命,读懂中国的产业革命R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\18.读懂中国的产业革命.md,P1
MAGENV-0003-R02,MAGENV-0003,资源环境审计 / 绩效评价 / 财政与政府债务,读懂中国的产业革命,读懂中国的产业革命R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\18.读懂中国的产业革命.md,P1
MAGSUPV-0070-R01,MAGSUPV-0070,监督检查与经费舞弊 / 全场景通用 / 金融审计,“双碳”目标下碳审计的本质、由来与推进策略,“双碳”目标下碳审计的本质、由来与推进策略R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\2.“双碳”目标下碳审计的本质、 由来与推进策略.md,P1
MAGSUPV-0070-R02,MAGSUPV-0070,监督检查与经费舞弊 / 全场景通用 / 金融审计,“双碳”目标下碳审计的本质、由来与推进策略,“双碳”目标下碳审计的本质、由来与推进策略R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\2.“双碳”目标下碳审计的本质、 由来与推进策略.md,P1
MAGAGR-0008-R01,MAGAGR-0008,农业农村审计 / 金融审计 / 财政与政府债务,深入研究“双碳”审计服务国家发展战略,深入研究“双碳”审计服务国家发展战略R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\3.深入研究“双碳”审计服务国家发展战略.md,P1
MAGAGR-0008-R02,MAGAGR-0008,农业农村审计 / 金融审计 / 财政与政府债务,深入研究“双碳”审计服务国家发展战略,深入研究“双碳”审计服务国家发展战略R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\3.深入研究“双碳”审计服务国家发展战略.md,P1
MAGENG-0003-R01,MAGENG-0003,工程与投资审计 / 招投标与政府采购 / 财政与政府债务,我国碳审计的发展现状及技术路径分析,我国碳审计的发展现状及技术路径分析R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\4.我国碳审计的发展现状及 技术路径分析.md,P1
MAGENG-0003-R02,MAGENG-0003,工程与投资审计 / 招投标与政府采购 / 财政与政府债务,我国碳审计的发展现状及技术路径分析,我国碳审计的发展现状及技术路径分析R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\4.我国碳审计的发展现状及 技术路径分析.md,P1
MAGBUD-0003-R01,MAGBUD-0003,预算执行与财政管理 / 财政与政府债务 / 绩效评价,国家审计赋能“双碳”目标：内在逻辑与运作机理,国家审计赋能“双碳”目标：内在逻辑与运作机理R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\审计观察\5.国家审计赋能“双碳”目标： 内在逻辑与运作机理.md,P1
