asset_id,asset_type,source_type,package_sn,quality_score,quality_tier,scene,topic,name,description,input_fields,condition,output,priority,library_source,source_file
MAGSOC-0003-R02,audit_rule,generated_rule,MAGSOC-0003,53,D,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,中华人民共和国国务院令,中华人民共和国国务院令R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P1,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\四川注册会计师\005.中华人民共和国国务院令.md
MAGSOC-0055-R01,audit_rule,generated_rule,MAGSOC-0055,63,C,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,中国税制改革的十年(2012—2022)回顾与前瞻,中国税制改革的十年(2012—2022)回顾与前瞻R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\22.中国税制改革的十年(2012—2022)回顾与前瞻.md
MAGSOC-0055-R02,audit_rule,generated_rule,MAGSOC-0055,63,C,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,中国税制改革的十年(2012—2022)回顾与前瞻,中国税制改革的十年(2012—2022)回顾与前瞻R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\22.中国税制改革的十年(2012—2022)回顾与前瞻.md
MAGSOC-0051-R01,audit_rule,generated_rule,MAGSOC-0051,63,C,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,事业单位财务数智化转型路径研究,事业单位财务数智化转型路径研究R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\20.事业单位财务数智化转型路径研究.md
MAGSOC-0051-R02,audit_rule,generated_rule,MAGSOC-0051,63,C,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,事业单位财务数智化转型路径研究,事业单位财务数智化转型路径研究R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\20.事业单位财务数智化转型路径研究.md
MAGSOC-0048-R01,audit_rule,generated_rule,MAGSOC-0048,63,C,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,人大预算审查监督工作创新发展探讨,人大预算审查监督工作创新发展探讨R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\2.新时代人大预算审查监督工作创新发展探讨.md
MAGSOC-0048-R02,audit_rule,generated_rule,MAGSOC-0048,63,C,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,人大预算审查监督工作创新发展探讨,人大预算审查监督工作创新发展探讨R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\2.新时代人大预算审查监督工作创新发展探讨.md
MAGSOC-0076-R01,audit_rule,generated_rule,MAGSOC-0076,53,D,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,人才专项资金绩效评价实践探索,人才专项资金绩效评价实践探索R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P1,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\9.人才专项资金绩效评价实践探索.md
MAGSOC-0076-R02,audit_rule,generated_rule,MAGSOC-0076,53,D,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,人才专项资金绩效评价实践探索,人才专项资金绩效评价实践探索R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P1,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\9.人才专项资金绩效评价实践探索.md
MAGSOC-0026-R01,audit_rule,generated_rule,MAGSOC-0026,63,C,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,人才政策绩效评价及分析,人才政策绩效评价及分析R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\11.人才政策绩效评价及分析.md
MAGSOC-0026-R02,audit_rule,generated_rule,MAGSOC-0026,63,C,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,人才政策绩效评价及分析,人才政策绩效评价及分析R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\11.人才政策绩效评价及分析.md
MAGSOC-0062-R01,audit_rule,generated_rule,MAGSOC-0062,63,C,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,以人大预算审查监督防范地方财政风险,以人大预算审查监督防范地方财政风险R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.以人大预算审查监督防范地方财政风险.md
MAGSOC-0062-R02,audit_rule,generated_rule,MAGSOC-0062,63,C,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,以人大预算审查监督防范地方财政风险,以人大预算审查监督防范地方财政风险R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.以人大预算审查监督防范地方财政风险.md
MAGSOC-0071-R01,audit_rule,generated_rule,MAGSOC-0071,53,D,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,以成本效益分析法推动财政支出标准体系建设初探,以成本效益分析法推动财政支出标准体系建设初探R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P1,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\7.以成本效益分析法推动财政支出标准体系建设初探.md
MAGSOC-0071-R02,audit_rule,generated_rule,MAGSOC-0071,53,D,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,以成本效益分析法推动财政支出标准体系建设初探,以成本效益分析法推动财政支出标准体系建设初探R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P1,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\7.以成本效益分析法推动财政支出标准体系建设初探.md
MAGSOC-0037-R01,audit_rule,generated_rule,MAGSOC-0037,63,C,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,以预算管理改革提升财政资金使用绩效,以预算管理改革提升财政资金使用绩效R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\16.以预算管理改革提升财政资金使用绩效.md
